cog_hit	cog_description	cog_class	cog_class_description	hist_mean_sum_0328	hist_mean_sum_0403	hist_mean_sum_0423	hist_mean_sum_0531	hist_mean_sum_0619	hist_mean_sum_0705	hist_mean_sum_0709	hist_mean_sum_1001	hist_mean_sum_1004	hist_mean_sum_1028	hist_mean_sum_1123
COG0602	Organic radical activating enzymes	O	Posttranslational modification, protein turnover, chaperones 	0.3272552	6.8106318	1.5128922	20.6134156	8.6086318	1.0123456	2.9510682	9.4762677	6.8606519	1.0895061	15.9731712
COG0603	Predicted PP-loop superfamily ATPase	R	General function prediction only 	2.8306842	7.1632676	0.0	7.5891434	12.1516009	1.0226245	0.4419305	7.9216973	4.9480708	0.3423832	25.3924222
COG0604	NADPH:quinone reductase and related Zn-dependent oxidoreductases	CR	Multiple classes	5.3813602	42.5877367	8.7606346	48.660942	93.401008	24.0808934	4.2469298	84.2836979	38.8416832	9.5314554	194.7038656
COG0605	Superoxide dismutase	P	Inorganic ion transport and metabolism 	1.3739373	6.2186607	0.8451178	21.5695196	12.1097047	6.8088581	1.2824791	22.9497651	7.1019179	7.2458672	49.1629547
COG0606	Predicted ATPase with chaperone activity	O	Posttranslational modification, protein turnover, chaperones 	1.2014019	4.5379864	0.7757296	7.5736132	1.0771194	0.0	0.0	4.8928046	0.3945189	0.0	7.3010142
COG0607	Rhodanese-related sulfurtransferase	P	Inorganic ion transport and metabolism 	4.7965703	23.9305482	1.0786042	62.6161781	47.1890346	12.2818353	5.3785172	77.4449627	21.6598937	5.1527919	128.1606376
COG0608	Single-stranded DNA-specific exonuclease	L	Replication, recombination and repair 	2.8698581	17.8835214	3.0743583	39.4622407	21.3226631	6.1832398	2.7052409	27.5125618	8.5081586	5.0137463	54.3547137
COG0609	ABC-type Fe3+-siderophore transport system, permease component	P	Inorganic ion transport and metabolism 	0.5516496	1.3236014	0.0	9.6758993	3.6005171	1.6873921	0.0	3.148016	0.9523808	0.4836223	2.6953048
COG0611	Thiamine monophosphate kinase	H	Coenzyme transport and metabolism 	2.4283201	14.6543828	5.2205227	20.0336646	12.4857423	10.109753	0.6174662	34.7333326	11.6078077	4.271025	60.1012054
COG0612	Predicted Zn-dependent peptidases	R	General function prediction only 	5.5138157	19.6709004	3.9678021	35.0347108	18.7643824	12.2183465	3.5999489	34.1902534	13.2857281	9.5887746	77.3866964
COG0613	Predicted metal-dependent phosphoesterases (PHP family)	R	General function prediction only 	0.3360108	0.0	0.0	4.1133581	4.0399327	3.3381383	1.4170075	4.9848877	3.4454565	3.7970108	10.8331454
COG0614	ABC-type Fe3+-hydroxamate transport system, periplasmic component	P	Inorganic ion transport and metabolism 	0.4415127	0.3526826	0.3957784	12.2510095	1.250178	0.4415127	0.493776	1.6846544	0.882146	0.0	1.8684643
COG0615	Cytidylyltransferase	MI	Multiple classes	0.0	1.2068965	0.0	11.80272	1.1383221	0.0	0.8321995	0.0	0.0	0.0	3.8390804
COG0616	Periplasmic serine proteases (ClpP class)	OU	Multiple classes	2.445971	16.9916127	0.6206825	33.3026421	31.9451261	8.4994483	1.0789982	32.571685	9.0710713	5.0790482	72.8041676
COG0617	tRNA nucleotidyltransferase/poly(A) polymerase	J	Translation, ribosomal structure and biogenesis 	3.1721183	11.8667969	1.243051	32.98945	47.8002243	21.9381742	5.8542087	45.5984838	14.5936135	14.8788089	105.6793455
COG0618	Exopolyphosphatase-related proteins	R	General function prediction only 	0.0	0.0	0.0	6.6558828	0.2460784	0.0	0.0	1.801961	0.0	0.0	1.6039215
COG0619	ABC-type cobalt transport system, permease component CbiQ and related transporters	P	Inorganic ion transport and metabolism 	0.0	0.9041809	0.0	0.0	2.2088446	11.0632003	2.0074418	12.5390301	9.2671289	6.5054583	20.3459482
COG0620	Methionine synthase II (cobalamin-independent)	E	Amino acid transport and metabolism 	2.4053208	11.8942508	2.8780125	9.9289581	15.7971261	12.1234577	4.7980218	28.1570765	9.8431276	8.2868765	51.9159953
COG0621	2-methylthioadenine synthetase	J	Translation, ribosomal structure and biogenesis 	10.2903671	34.3779795	6.9390729	70.6329521	57.7897977	20.8770288	5.6048172	66.0800124	30.1916885	17.6484151	166.4103806
COG0622	Predicted phosphoesterase	R	General function prediction only 	1.9349347	6.2514975	0.0	5.9349113	0.0	0.8023952	0.0	1.1516965	1.1568697	0.0	10.508982
COG0623	Enoyl-[acyl-carrier-protein] reductase (NADH)	I	Lipid transport and metabolism 	2.0884009	9.3126286	4.5890535	15.5415913	21.3334709	14.2580649	2.6869305	39.2213532	23.7569314	6.0373582	60.6157828
COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	E	Amino acid transport and metabolism 	11.4195641	52.9896856	7.4683016	107.4195369	99.5081028	37.257589	14.2760704	121.1264218	52.1348419	20.9276206	245.0002017
COG0625	Glutathione S-transferase	O	Posttranslational modification, protein turnover, chaperones 	5.1038907	25.6132196	5.8684013	34.1929873	77.0605187	23.2829226	6.3619496	94.6029373	46.0226888	7.4990121	173.7488997
COG0626	Cystathionine beta-lyases/cystathionine gamma-synthases	E	Amino acid transport and metabolism 	3.7599223	22.032139	1.6324773	39.1972444	32.568824	10.6614343	1.4621977	27.3463864	9.0352484	5.4636516	70.2503218
COG0627	Predicted esterase	R	General function prediction only 	0.0	0.0	1.3440861	6.6129024	0.0	0.0	0.0	0.0	0.0	0.0	1.5215055
COG0628	Predicted permease	R	General function prediction only 	1.4620588	1.5594793	0.0	6.2469127	11.1642534	7.3972269	1.0830145	22.5997561	8.455991	8.7960106	43.5178498
COG0629	Single-stranded DNA-binding protein	L	Replication, recombination and repair 	2.4748472	14.7484946	3.4628465	36.9439666	38.4509653	16.7557709	1.8340625	59.0095592	18.435244	12.6020637	108.3159243
COG0631	Serine/threonine protein phosphatase	T	Signal transduction mechanisms 	3.5766427	1.7986507	0.3064103	3.7098099	6.2994891	7.2966314	3.6173997	19.945061	11.6637728	8.012101	30.7018145
COG0632	Holliday junction resolvasome, DNA-binding subunit	L	Replication, recombination and repair 	0.0	3.1128607	0.0	14.4578647	5.8032273	11.1394972	0.0	18.6453625	4.7663007	5.359272	36.1507016
COG0633	Ferredoxin	C	Energy production and conversion 	4.1137182	14.1766675	1.4299064	27.110894	24.5647622	7.7416772	6.8870405	35.2841664	14.0916522	3.4473241	61.8112857
COG0634	Hypoxanthine-guanine phosphoribosyltransferase	F	Nucleotide transport and metabolism 	2.9037493	5.6531318	0.0912477	4.8998272	15.6791317	3.8333336	1.6449278	14.876244	2.8258036	6.2422184	24.7997974
COG0635	Coproporphyrinogen III oxidase and related Fe-S oxidoreductases	H	Coenzyme transport and metabolism 	2.2228439	11.3962917	3.3209287	16.5131581	21.8119002	8.5692516	2.4651465	34.8103867	13.5726301	13.1590044	70.2271129
COG0636	F0F1-type ATP synthase, subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	C	Energy production and conversion 	1.9912279	10.3592788	0.9678714	15.2690827	12.4387324	6.615326	6.5433586	26.1788483	15.2237373	6.1690546	51.8213852
COG0637	Predicted phosphatase/phosphohexomutase	R	General function prediction only 	2.8064373	4.9889423	1.8899831	11.9952317	1.6363635	8.0990646	2.7647909	10.9952309	8.9227823	4.6156053	19.1901923
COG0638	20S proteasome, alpha and beta subunits	O	Posttranslational modification, protein turnover, chaperones 	0.0	2.6134827	0.0	0.0	0.0	0.0	0.0	0.1880734	0.5443425	0.0	23.6235954
COG0640	Predicted transcriptional regulators	K	Transcription 	0.7537538	2.8156206	2.3917707	14.5128542	4.0624203	0.2554649	0.0	1.093093	0.6847545	0.0	5.5659556
COG0641	Arylsulfatase regulator (Fe-S oxidoreductase)	R	General function prediction only 	0.0	0.0	0.0	28.1392579	1.6866268	0.0	0.0	0.4740061	0.4740518	0.0	0.0
COG0642	Signal transduction histidine kinase	T	Signal transduction mechanisms 	10.3570566	28.6182462	2.9363245	68.9374495	59.0046433	42.1208654	10.99905	62.3103707	18.4771632	25.0222443	151.4513971
COG0644	Dehydrogenases (flavoproteins)	C	Energy production and conversion 	3.9849622	16.969711	1.0378207	29.4016366	31.4312048	7.6787903	2.6073496	29.4856249	11.0449906	6.073719	88.9171863
COG0646	Methionine synthase I (cobalamin-dependent), methyltransferase domain	E	Amino acid transport and metabolism 	1.4628725	7.0755452	2.2995164	11.3522504	13.73471	3.4447716	1.1960786	10.1956307	7.4694345	2.0730382	45.9307704
COG0647	Predicted sugar phosphatases of the HAD superfamily	G	Carbohydrate transport and metabolism 	1.4269505	1.8810395	0.0	6.0876896	7.5855297	8.4875288	1.1693636	14.5922215	6.5569437	7.6492267	29.1838846
COG0648	Endonuclease IV	L	Replication, recombination and repair 	0.0	2.1680083	0.0	0.6056338	0.579008	4.3517872	0.4244521	8.1898456	7.6193791	4.8688533	22.4037729
COG0649	NADH:ubiquinone oxidoreductase 49 kD subunit 7	C	Energy production and conversion 	4.5229	30.4135168	2.6065408	31.7009551	25.6801978	13.6783823	2.7773014	38.7599351	14.2647021	4.1286868	84.9784412
COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	CP	Multiple classes	0.5009979	1.0019959	0.494012	2.7265468	0.0	0.0	0.5000001	0.0	0.0	0.0	2.4421164
COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	O	Posttranslational modification, protein turnover, chaperones 	3.265874	15.0412926	2.3540848	46.2774119	27.1620359	14.7922773	3.5354582	48.7415443	13.6248053	11.7450416	94.8666612
COG0653	Preprotein translocase subunit SecA (ATPase, RNA helicase)	U	Intracellular trafficking, secretion, and vesicular transport 	8.9081906	43.0337706	6.8365742	45.5825316	65.7595207	18.6539093	9.6912441	67.5567861	27.3227987	22.3941916	156.0632864
COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	HC	Multiple classes	4.3584656	31.3946359	7.1083264	48.2052527	63.5893154	22.3307136	3.6543279	49.3289306	18.657771	8.377633	135.671956
COG0655	Multimeric flavodoxin WrbA	R	General function prediction only 	1.1679146	6.4048026	0.2705313	2.045833	13.4615214	1.1313708	0.4541062	7.6495398	3.7370774	0.0	13.2577085
COG0656	Aldo/keto reductases, related to diketogulonate reductase	R	General function prediction only 	0.0	0.0	0.0	0.0	0.6492891	0.0	0.0	2.4865717	0.7930489	0.7535544	1.6714061
COG0657	Esterase/lipase	I	Lipid transport and metabolism 	0.0	5.838683	1.1902919	9.4856792	14.4187593	4.6977048	0.4454278	6.2967514	5.1695683	1.318584	23.466737
COG0658	Predicted membrane metal-binding protein	R	General function prediction only 	0.1331237	0.7882601	0.0	8.094342	0.9632848	2.9501274	0.6271929	4.2744948	2.0145647	0.5642724	6.6550255
COG0659	Sulfate permease and related transporters (MFS superfamily)	P	Inorganic ion transport and metabolism 	2.8836807	23.17243	2.5693266	37.6217921	31.0401328	0.1350211	2.6132776	9.3152109	5.6215383	1.9883278	41.1960458
COG0661	Predicted unusual protein kinase	R	General function prediction only 	4.6654154	17.8060538	2.412393	41.794257	48.3943645	25.2520683	2.8136676	60.3470583	21.8660827	18.9105415	120.0374847
COG0662	Mannose-6-phosphate isomerase	G	Carbohydrate transport and metabolism 	2.9983983	1.9705876	2.1135059	15.1657649	20.4255438	4.0038203	0.1988303	33.907627	18.7286796	8.8947119	63.5845819
COG0663	Carbonic anhydrases/acetyltransferases, isoleucine patch superfamily	R	General function prediction only 	1.6110163	20.3181296	5.3277372	23.6350027	23.657691	10.3780993	0.1808657	35.5651499	4.4165836	0.8654506	69.5234635
COG0664	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	T	Signal transduction mechanisms 	2.0923114	2.2202403	0.8366667	21.134302	9.3546095	2.9192677	1.9985632	13.9129513	9.0605651	1.3007909	26.701513
COG0665	Glycine/D-amino acid oxidases (deaminating)	E	Amino acid transport and metabolism 	12.6105073	72.110437	10.175359	92.9734901	92.8770785	33.1645387	7.4387904	108.4318578	46.690751	18.9513154	317.3592035
COG0666	FOG: Ankyrin repeat	R	General function prediction only 	0.0	1.1441491	0.5649718	3.5223206	4.3557661	0.0	0.0	2.3228387	1.1310178	0.0	5.5047083
COG0667	Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)	C	Energy production and conversion 	3.6052536	33.3599316	2.1920417	44.7023429	67.6475663	39.0197807	3.4610818	101.7205982	39.953055	35.3254792	209.4687628
COG0668	Small-conductance mechanosensitive channel	M	Cell wall/membrane/envelope biogenesis 	4.0559397	15.7934266	0.7046709	15.8764179	34.5689858	12.9514922	1.705154	44.0681321	20.9937555	9.7922625	89.5006066
COG0669	Phosphopantetheine adenylyltransferase	H	Coenzyme transport and metabolism 	1.5578062	6.2191956	1.7782323	13.5088391	22.2426411	7.598592	5.2430257	27.1845216	10.7240005	3.1648277	74.1506909
COG0670	Integral membrane protein, interacts with FtsH	R	General function prediction only 	4.1304937	18.2860049	1.2973447	30.0058692	25.6671247	10.209955	2.4888107	22.0688671	12.9717534	4.242641	68.7409174
COG0671	Membrane-associated phospholipid phosphatase	I	Lipid transport and metabolism 	0.0	1.251121	0.0	2.0428305	1.5121044	0.726257	0.0	0.0	0.0	0.0	7.4504596
COG0672	High-affinity Fe2+/Pb2+ permease	P	Inorganic ion transport and metabolism 	0.9478055	1.8018978	0.5599051	2.0960856	7.3212795	2.7145666	0.0	15.5860967	6.4740069	0.5954924	31.8735247
COG0673	Predicted dehydrogenases and related proteins	R	General function prediction only 	10.6729149	14.39024	1.9423373	79.6681454	31.959631	32.8035871	10.9212473	90.4154568	40.92901	28.8430733	149.5888862
COG0674	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit	C	Energy production and conversion 	1.9927132	6.0395981	0.4242423	0.0	0.0	0.3736431	0.0	5.6957941	2.8190268	0.0	17.9933434
COG0676	Uncharacterized enzymes related to aldose 1-epimerase	G	Carbohydrate transport and metabolism 	0.0	0.5818713	0.0	1.4532164	0.0	0.0	0.0	0.6929824	0.0	0.0	1.8771931
COG0677	UDP-N-acetyl-D-mannosaminuronate dehydrogenase	M	Cell wall/membrane/envelope biogenesis 	1.5019039	5.3447963	0.9296296	8.3695741	2.0625484	0.996337	0.0	6.9272692	4.2565823	0.0	17.0375444
COG0678	Peroxiredoxin	O	Posttranslational modification, protein turnover, chaperones 	2.9703454	11.6229464	1.5281568	23.8156977	23.704975	2.2693028	5.8101968	20.0533143	7.5275004	0.0735294	41.0436214
COG0679	Predicted permeases	R	General function prediction only 	1.9334515	8.0790246	0.4089322	11.8627188	17.5970238	2.3651204	2.4255293	12.1781139	3.841495	1.4602652	30.4721473
COG0681	Signal peptidase I	U	Intracellular trafficking, secretion, and vesicular transport 	3.088938	9.6779062	1.3411984	18.0797788	18.2014474	21.7633712	1.9759437	39.1657477	15.1230031	15.6541578	80.0905594
COG0682	Prolipoprotein diacylglyceryltransferase	M	Cell wall/membrane/envelope biogenesis 	3.4582938	14.1651774	2.2063723	35.832064	34.9488262	11.8080406	5.1719639	39.7107457	10.6145054	8.74557	82.8343826
COG0683	ABC-type branched-chain amino acid transport systems, periplasmic component	E	Amino acid transport and metabolism 	4.7159211	21.7680119	5.806945	29.2199744	43.3950118	17.9896954	2.5420417	52.4224167	18.4801043	14.9491483	93.8105136
COG0684	Demethylmenaquinone methyltransferase	H	Coenzyme transport and metabolism 	1.2784994	5.5026329	1.0049874	3.4968526	6.9791673	1.0416667	0.0	12.2671548	5.7880677	2.04908	31.02494
COG0685	5,10-methylenetetrahydrofolate reductase	E	Amino acid transport and metabolism 	3.2192935	13.6029804	3.2400235	23.3023401	29.128548	12.0470592	2.6115269	27.2740269	15.8425298	9.3393137	66.071096
COG0686	Alanine dehydrogenase	E	Amino acid transport and metabolism 	2.2771468	18.5408762	2.3393408	23.46413	15.9138707	6.3672383	1.9647423	36.8454741	11.3978918	3.1162905	61.7070614
COG0687	Spermidine/putrescine-binding periplasmic protein	E	Amino acid transport and metabolism 	3.2978481	5.9114968	2.9757659	6.3531353	13.4298717	13.5565233	1.4403257	38.201731	15.7893989	7.6592219	71.7208341
COG0688	Phosphatidylserine decarboxylase	I	Lipid transport and metabolism 	0.3590844	13.9176962	1.9106328	22.0955905	28.4979592	13.107766	3.0721772	26.9980239	15.5259061	11.6992416	70.7107045
COG0689	RNase PH	J	Translation, ribosomal structure and biogenesis 	5.6274933	10.4771951	1.4289573	10.8182094	15.9236525	16.3688695	4.1121349	26.7748361	16.2712208	12.0617205	63.7633902
COG0690	Preprotein translocase subunit SecE	U	Intracellular trafficking, secretion, and vesicular transport 	0.0	5.5631009	0.0	6.1550366	11.8566632	7.0300797	0.0	20.2489908	11.5669733	7.5236949	36.0410272
COG0691	tmRNA-binding protein	O	Posttranslational modification, protein turnover, chaperones 	2.8916384	13.5794835	1.6619681	31.900342	39.1207027	10.3983351	3.5169479	34.0802044	12.2381478	7.8237768	87.3345152
COG0692	Uracil DNA glycosylase	L	Replication, recombination and repair 	0.9477784	5.8282061	0.3903381	6.7077231	8.4868606	0.620197	1.1585081	8.3444719	3.2921146	0.0	19.2280513
COG0693	Putative intracellular protease/amidase	R	General function prediction only 	0.0	2.4549217	0.0	8.7665582	13.2705564	3.4906183	1.0901194	14.8019321	7.9462611	0.7524429	24.5445742
COG0694	Thioredoxin-like proteins and domains	O	Posttranslational modification, protein turnover, chaperones 	6.7616896	12.2792434	1.2267444	35.8912142	14.6437577	16.0553298	0.9296296	17.3741151	4.2102681	6.4615473	65.2446819
COG0695	Glutaredoxin and related proteins	O	Posttranslational modification, protein turnover, chaperones 	3.1003537	19.0657153	1.2416667	37.0376119	46.9870579	13.8163548	9.57958	71.369929	19.1713259	16.2865965	142.6550415
COG0696	Phosphoglyceromutase	G	Carbohydrate transport and metabolism 	0.7779377	3.7542361	0.6640211	10.9984856	1.7369984	0.3851133	1.0936073	4.7739628	0.8738183	2.3227778	3.5058852
COG0697	Permeases of the drug/metabolite transporter (DMT) superfamily	GER	Multiple classes	2.8502018	18.7853661	1.2632507	24.5439717	41.477996	17.6264362	3.594501	41.3092912	11.1615441	7.2115096	116.3904249
COG0698	Ribose 5-phosphate isomerase RpiB	G	Carbohydrate transport and metabolism 	5.2362063	15.4086086	3.5484696	20.8244804	19.5611885	18.1745724	6.6086102	31.6423385	15.0750915	9.8099303	79.5121204
COG0701	Predicted permeases	R	General function prediction only 	0.0	0.0	0.0	1.942884	0.7893258	0.0	0.4700375	0.8829588	0.2378277	0.0	2.388577
COG0702	Predicted nucleoside-diphosphate-sugar epimerases	MG	Multiple classes	2.6490493	18.2119221	2.598788	30.5065421	30.0141151	19.4941067	4.5695826	41.9526503	14.8745264	9.8820089	98.4403552
COG0703	Shikimate kinase	E	Amino acid transport and metabolism 	1.4354542	8.2247715	0.0	22.9418871	36.354159	21.8756771	4.0259255	22.452309	15.9891282	5.8234633	85.2690443
COG0704	Phosphate uptake regulator	P	Inorganic ion transport and metabolism 	3.8813623	13.4571664	2.778449	11.241784	20.7950586	17.8576642	4.8764273	33.969854	10.4718665	10.2264129	86.737928
